9½ Weeks^^^Drama, Romance^^^1986
Newness^^^Drama, Romance^^^2017
Hackers^^^Comedy, Crime, Drama^^^1995
Wanderlust^^^Comedy, Romance^^^2012
Wild Child^^^Comedy, Drama, Romance^^^2008
The Giver^^^Drama, Romance, Sci-Fi^^^2014
Gia^^^Biography, Drama, Romance^^^1998
The Crying Game^^^Crime, Drama, Romance^^^1992
Frivolous Lola^^^Comedy, Romance^^^1998
Trainwreck^^^Comedy, Drama, Romance^^^2015
My Roommate Is a Gumiho^^^Comedy, Fantasy, Romance^^^2021
Pride and Prejudice and Zombies^^^Action, Comedy, Fantasy^^^2016
American Honey^^^Adventure, Drama, Romance^^^2016
Blast from the Past^^^Comedy, Drama, Romance^^^1999
The Sandhamn Murders^^^Crime, Drama, Romance^^^2010
Footloose^^^Comedy, Drama, Music^^^2011
Sophie's Choice^^^Drama, Romance^^^1982
Soap^^^Comedy, Drama, Romance^^^1977
The War of the Roses^^^Comedy, Romance^^^1989
The Other Woman^^^Comedy, Romance^^^2014
Pushing Daisies^^^Comedy, Drama, Fantasy^^^2007
Knight of Cups^^^Drama, Romance^^^2015
The Vow^^^Drama, Romance^^^2012
A Town Like Alice^^^Drama, Romance, War^^^1956
Never Let Me Go^^^Drama, Romance, Sci-Fi^^^2010
A Love Yarn^^^Comedy, Romance^^^2021
The Road to El Dorado^^^Animation, Adventure, Comedy^^^2000
Z for Zachariah^^^Drama, Romance, Sci-Fi^^^2015
The Time Traveler's Wife^^^Drama, Fantasy, Romance^^^2009
Downton Abbey 2^^^Drama, Romance^^^2021
Judy^^^Biography, Drama, Romance^^^2019
Young & Beautiful^^^Drama, Romance^^^2013
Highlander^^^Action, Adventure, Fantasy^^^1992
The Life Aquatic with Steve Zissou^^^Action, Adventure, Comedy^^^2004
Fame^^^Drama, Music, Musical^^^1982
Before Sunset^^^Drama, Romance^^^2004
Violet Evergarden^^^Animation, Drama, Fantasy^^^2018
Haseen Dillruba^^^Crime, Drama, Mystery^^^2021
The Family Man^^^Comedy, Drama, Fantasy^^^2000
My Big Fat Greek Wedding^^^Comedy, Drama, Romance^^^2002
Black Money Love^^^Action, Crime, Drama^^^2014
Wonder Wheel^^^Drama, Romance^^^2017
Let the Right One In^^^Crime, Drama, Fantasy^^^2008
Eat Pray Love^^^Biography, Drama, Romance^^^2010
Just Friends^^^Comedy, Romance^^^2005
Lifeforce^^^Action, Horror, Mystery^^^1985
Girl with a Pearl Earring^^^Biography, Drama, Romance^^^2003
I Saw the Light^^^Biography, Drama, Music^^^2015
Spartacus: Gods of the Arena^^^Action, Adventure, Biography^^^2011
In the Realm of the Senses^^^Drama, Romance^^^1976
Belgravia^^^Drama, Romance^^^2020
The To Do List^^^Comedy, Romance^^^2013
Young & Hungry^^^Comedy, Drama, Romance^^^2014
27 Dresses^^^Comedy, Romance^^^2008
Sing Street^^^Comedy, Drama, Music^^^2016
Zoey 101^^^Comedy, Drama, Family^^^2005
The Fountain^^^Drama, Mystery, Romance^^^2006
The Three Musketeers^^^Action, Adventure, Comedy^^^1993
Planet Terror^^^Action, Adventure, Comedy^^^2007
Sex and Lucía^^^Drama, Romance^^^2001
The Secret of My Success^^^Comedy, Romance^^^1987
Sardar Ka Grandson^^^Comedy, Drama, Romance^^^2021
Swiss Army Man^^^Comedy, Drama, Fantasy^^^2016
Baby Daddy^^^Comedy, Drama, Family^^^2012
Across the Universe^^^Drama, Fantasy, History^^^2007
Your Lie in April^^^Animation, Drama, Music^^^2014
Benedetta^^^Biography, Drama, History^^^2021
Sleepover^^^Comedy, Family, Romance^^^2004
It Happened One Night^^^Comedy, Romance^^^1934
Guardian: The Lonely and Great God^^^Comedy, Drama, Fantasy^^^2016
Remember Me^^^Drama, Romance^^^2010
The Hunchback of Notre Dame^^^Animation, Drama, Family^^^1996
Hitch^^^Comedy, Romance^^^2005
True Beauty^^^Comedy, Drama, Romance^^^2020
Blithe Spirit^^^Comedy, Fantasy, Romance^^^2020
Howard the Duck^^^Action, Adventure, Comedy^^^1986
War & Peace^^^Drama, History, Romance^^^2016
Cast Away^^^Adventure, Drama, Romance^^^2000
The Great Gatsby^^^Drama, Romance^^^2013
Shadowhunters^^^Action, Drama, Fantasy^^^2016
Sailor Moon Eternal^^^Animation, Action, Adventure^^^2021
Fruits Basket^^^Animation, Comedy, Drama^^^2019
Poldark^^^Drama, History, Romance^^^2015
Les Misérables^^^Drama, History, Musical^^^2012
Fifty Shades Freed^^^Drama, Romance, Thriller^^^2018
Private Practice^^^Comedy, Drama, Romance^^^2007
Miracle Workers^^^Comedy, Drama, Fantasy^^^2019
Sense and Sensibility^^^Drama, Romance^^^1995
Joey^^^Comedy, Romance^^^2004
The King^^^Biography, Drama, History^^^2019
Ammonite,^^^Biography, Drama, Romance^^^2020
Downton Abbey^^^Drama, Romance^^^2019
Wedding Crashers^^^Comedy, Romance^^^2005
Emma.^^^Comedy, Drama, Romance^^^2020
The Little Rascals^^^Comedy, Family, Romance^^^1994
Me Before You^^^Drama, Romance^^^2016
The Parent Trap^^^Adventure, Comedy, Drama^^^1998
The 40-Year-Old Virgin^^^Comedy, Romance^^^2005
Long Story Short^^^Comedy, Romance^^^2021
Forgetting Sarah Marshall^^^Comedy, Drama, Romance^^^2008
Blue Is the Warmest Colour^^^Drama, Romance^^^2013
Atonement^^^Drama, Mystery, Romance^^^2007
The Perks of Being a Wallflower^^^Drama, Romance^^^2012
Ugly Betty^^^Comedy, Drama, Romance^^^2006
Victorious^^^Comedy, Drama, Family^^^2010
The Dreamers^^^Drama, Romance^^^2003
Legends of the Fall^^^Drama, Romance, War^^^1994
Portrait of a Lady on Fire^^^Drama, Romance^^^2019
Cinderella^^^Drama, Family, Fantasy^^^2015
Easy A^^^Comedy, Drama, Romance^^^2010
The Age of Adaline^^^Drama, Fantasy, Romance^^^2015
Misfits^^^Comedy, Drama, Fantasy^^^2009
Your Name.^^^Animation, Drama, Fantasy^^^2016
Too Hot to Handle^^^Game-Show, Reality-TV, Romance^^^2020
Collateral Beauty^^^Drama, Romance^^^2016
The Reader^^^Drama, Romance^^^2008
Midnight in Paris^^^Comedy, Fantasy, Romance^^^2011
The Last of the Mohicans^^^Action, Adventure, Drama^^^1992
The Curious Case of Benjamin Button^^^Drama, Fantasy, Romance^^^2008
Perfect^^^Drama, Romance^^^1985
The Sound of Music^^^Biography, Drama, Family^^^1965
2gether: The Movie^^^Comedy, Musical, Romance^^^2021
Life Is Beautiful^^^Comedy, Drama, Romance^^^1997
Good Trouble^^^Comedy, Drama, Romance^^^2019
Crash Landing on You^^^Adventure, Comedy, Romance^^^2019
The Legend of Tarzan^^^Action, Adventure, Drama^^^2016
Six Days Seven Nights^^^Action, Adventure, Comedy^^^1998
Bride Wars^^^Comedy, Romance^^^2009
The High Note^^^Drama, Music, Romance^^^2020
On the Rocks^^^Comedy, Drama, Romance^^^2020
The Pink Panther^^^Comedy, Crime, Romance^^^1963
Saving Silverman^^^Comedy, Crime, Romance^^^2001
Killing Me Softly^^^Drama, Mystery, Romance^^^2002
Lois & Clark: The New Adventures of Superman^^^Adventure, Comedy, Drama^^^1993
I Feel Pretty^^^Comedy, Romance^^^2018
Pocahontas^^^Animation, Adventure, Drama^^^1995
10 Years^^^Comedy, Drama, Romance^^^2011
Meet Me in St. Louis^^^Comedy, Drama, Family^^^1944
Van Wilder^^^Comedy, Romance^^^2002
Brooklyn^^^Drama, Romance^^^2015
Fat Albert^^^Comedy, Family, Fantasy^^^2004
Ella Enchanted^^^Comedy, Family, Fantasy^^^2004
God's Own Country^^^Drama, Romance^^^2017
Endless Love^^^Drama, Romance^^^1981
Elf^^^Adventure, Comedy, Family^^^2003
The Little Hours^^^Comedy, Romance^^^2017
The Man with the Answers^^^Drama, Romance^^^2021
Fool's Gold^^^Action, Adventure, Comedy^^^2008
Mascarpone^^^Comedy, Drama, Romance^^^2021
Valley Girl^^^Comedy, Musical, Romance^^^2020
Good Luck Chuck^^^Comedy, Romance^^^2007
Chloe^^^Drama, Mystery, Romance^^^2009
Before Midnight^^^Drama, Romance^^^2013
Ramy^^^Comedy, Drama, Romance^^^2019
Juliet, Naked^^^Comedy, Drama, Music^^^2018
Open Range^^^Action, Drama, Romance^^^2003
Explorers^^^Adventure, Comedy, Family^^^1985
Submission^^^Drama, Mystery, Romance^^^2016
Dharma & Greg^^^Comedy, Romance^^^1997
The Art of Racing in the Rain^^^Comedy, Drama, Romance^^^2019
Stranger Than Fiction^^^Comedy, Drama, Fantasy^^^2006
Can't Buy Me Love^^^Comedy, Drama, Romance^^^1987
Teeth^^^Action, Comedy, Fantasy^^^2007
The Ugly Truth^^^Comedy, Romance^^^2009
Fallen Angels^^^Comedy, Crime, Drama^^^1995
My So-Called Life^^^Comedy, Drama, Romance^^^1994
Rushmore^^^Comedy, Drama, Romance^^^1998
Lady of Steel^^^Crime, Drama, Romance^^^2014
Snow White and the Seven Dwarfs^^^Animation, Family, Fantasy^^^1937
Midnight Sun^^^Drama, Romance^^^2018
A Single Man^^^Drama, Romance^^^2009
The Lucky One^^^Drama, Mystery, Romance^^^2012
Itaewon Class^^^Drama, Romance^^^2020
Meet the Fockers^^^Comedy, Romance^^^2004
Pride^^^Biography, Comedy, Drama^^^2014
Gun Crazy^^^Crime, Drama, Film-Noir^^^1950
Sailor Moon^^^Animation, Action, Adventure^^^1995
A Hidden Life^^^Biography, Drama, Romance^^^2019
Shrek Forever After^^^Animation, Adventure, Comedy^^^2010
The Layover^^^Comedy, Romance^^^2017
Freaky Friday^^^Comedy, Family, Fantasy^^^2003
Back to School^^^Comedy, Romance, Sport^^^1986
Monday^^^Drama, Romance^^^2020
Doom at Your Service^^^Drama, Fantasy, Romance^^^2021
Garden State^^^Comedy, Drama, Romance^^^2004
Magic in the Moonlight^^^Comedy, Drama, Romance^^^2014
50/50^^^Comedy, Drama, Romance^^^2011
The Bodyguard^^^Action, Drama, Music^^^1992
Signed, Sealed, Delivered^^^Comedy, Drama, Mystery^^^2014
The Kissing Booth 2^^^Comedy, Romance^^^2020
East Side, West Side^^^Drama, Romance^^^1949
Overboard^^^Comedy, Romance^^^1987
The Broken Hearts Gallery^^^Comedy, Romance^^^2020
The Longest Ride^^^Drama, Romance, Western^^^2015
Always Be My Maybe^^^Comedy, Romance^^^2019
Step Up^^^Crime, Drama, Music^^^2006
Dinner in America^^^Comedy, Drama, Music^^^2020
Lust, Caution^^^Drama, History, Romance^^^2007
The Night Clerk^^^Crime, Drama, Mystery^^^2020
The Kissing Booth 3^^^Comedy, Romance^^^2021
Mike and Dave Need Wedding Dates^^^Comedy, Romance^^^2016
Flames^^^Comedy, Drama, Romance^^^2018
Rules of Engagement^^^Comedy, Romance^^^2007
The Carrie Diaries^^^Comedy, Romance^^^2013
He's All That^^^Comedy, Romance^^^2021
Radioactive^^^Biography, Drama, Romance^^^2019
Boys Don't Cry^^^Biography, Crime, Drama^^^1999
Descendants of the Sun^^^Action, Comedy, Drama^^^2016
Siyah Beyaz Ask^^^Action, Drama, Romance^^^2017
Tender Cousins^^^Comedy, Drama, Romance^^^1980
Begin Again^^^Comedy, Drama, Music^^^2013
Kaguya-sama: Love is War^^^Animation, Comedy, Romance^^^2019
A Ghost Story^^^Drama, Fantasy, Romance^^^2017
Love for Rent^^^Comedy, Romance^^^2015
Punch-Drunk Love^^^Comedy, Drama, Romance^^^2002
A Cinderella Story^^^Comedy, Family, Romance^^^2004
It's Complicated^^^Comedy, Drama, Romance^^^2009
Romance & Cigarettes^^^Comedy, Musical, Romance^^^2005
Say Anything^^^Comedy, Drama, Romance^^^1989
Tootsie^^^Comedy, Drama, Romance^^^1982
I Still Believe^^^Biography, Drama, Music^^^2020
The White Princess^^^Drama, History, Romance^^^2017
About a Boy^^^Comedy, Drama, Romance^^^2002
Weathering with You^^^Animation, Drama, Fantasy^^^2019
Australia^^^Adventure, Comedy, Drama^^^2008
The Magnificent Century^^^Biography, Drama, History^^^2011
Sleepless in Seattle^^^Comedy, Drama, Romance^^^1993
Spontaneous^^^Comedy, Horror, Romance^^^2020
Focus^^^Comedy, Crime, Drama^^^2015
Second Act^^^Comedy, Drama, Romance^^^2018
McLeod's Daughters^^^Drama, Romance, Western^^^2001
All My Children^^^Drama, Romance, Mystery^^^1970
Indecent Proposal^^^Drama, Romance^^^1993
Re: Zero, Starting Life in Another World^^^Animation, Adventure, Drama^^^2016
Up in the Air^^^Comedy, Drama, Romance^^^2009
Sex and the City^^^Comedy, Drama, Romance^^^2008
The English Patient^^^Drama, Romance, War^^^1996
Immortals^^^Action, Drama, Fantasy^^^2011
A Bronx Tale^^^Crime, Drama, Romance^^^1993
Queer as Folk^^^Drama, Romance^^^2000
The Birds^^^Drama, Horror, Mystery^^^1963
Cleopatra^^^Biography, Drama, History^^^1963
Cinderella^^^Comedy, Family, Fantasy^^^2021
Mr. Nobody^^^Drama, Fantasy, Romance^^^2009
Sleeping Beauty^^^Drama, Romance, Thriller^^^2011
Inherent Vice^^^Comedy, Crime, Drama^^^2014
Coronation Street^^^Drama, Romance^^^1960
My Best Friend's Wedding^^^Comedy, Drama, Romance^^^1997
Life in a Year^^^Drama, Romance^^^2020
Last Tango in Paris^^^Drama, Romance^^^1972
The Beach^^^Adventure, Drama, Romance^^^2000
Room in Rome^^^Drama, Romance^^^2010
Don't Toy with Me, Miss Nagatoro^^^Animation, Comedy, Romance^^^2021
Working Girl^^^Comedy, Drama, Romance^^^1988
The King and I^^^Biography, Drama, Musical^^^1956
Sex Tape^^^Comedy, Romance^^^2014
Love, Rosie^^^Comedy, Romance^^^2014
The Best Man^^^Comedy, Drama, Romance^^^1999
Some Kind of Wonderful^^^Drama, Romance^^^1987
Malcolm & Marie^^^Drama, Romance^^^2021
Carol^^^Drama, Romance^^^2015
Urban Cowboy^^^Drama, Romance, Western^^^1980
Wet Hot American Summer^^^Comedy, Romance^^^2001
Little Shop of Horrors^^^Comedy, Horror, Musical^^^1986
All the Bright Places^^^Drama, Romance^^^2020
John Tucker Must Die^^^Comedy, Romance^^^2006
Some Came Running^^^Drama, Romance^^^1958
Click^^^Comedy, Drama, Fantasy^^^2006
Two Guys, a Girl and a Pizza Place^^^Comedy, Romance^^^1998
Anna Karenina^^^Drama, Romance^^^2012
Memoirs of a Geisha^^^Drama, Romance^^^2005
The DUFF^^^Comedy, Romance^^^2015
Holidate^^^Comedy, Romance^^^2020
In & Out^^^Comedy, Romance^^^1997
Deuce Bigalow: Male Gigolo^^^Comedy, Romance^^^1999
Atlantic Crossing^^^Drama, History, Romance^^^2020
Many Rivers to Cross^^^Comedy, Romance, Western^^^1955
Youth of May^^^Drama, History, Romance^^^2021
Grease 2^^^Comedy, Drama, Musical^^^1982
Under the Tuscan Sun^^^Comedy, Drama, Romance^^^2003
High Fidelity^^^Comedy, Drama, Romance^^^2020
Something's Gotta Give^^^Comedy, Drama, Romance^^^2003
Save the Last Dance^^^Drama, Music, Romance^^^2001
Siberia^^^Crime, Romance, Thriller^^^2018
Frida^^^Biography, Drama, Romance^^^2002
Confessions of a Dangerous Mind^^^Biography, Comedy, Crime^^^2002
The Bridges of Madison County^^^Drama, Romance^^^1995
Just One of the Guys^^^Comedy, Romance^^^1985
I Love You, Man^^^Comedy, Romance^^^2009
Mother's Day^^^Comedy, Drama, Romance^^^2016
Red Shoes and the Seven Dwarfs^^^Animation, Action, Adventure^^^2019
Disenchanted^^^Animation, Adventure, Comedy^^^2022
Jane Eyre^^^Drama, Romance^^^2011
The Night Shift^^^Drama, Romance^^^2014
The Spectacular Now^^^Comedy, Drama, Romance^^^2013
The Inspector Lynley Mysteries^^^Crime, Drama, Mystery^^^2001
Babyteeth^^^Comedy, Drama, Music^^^2019
The Wraith^^^Action, Horror, Romance^^^1986
Someone Great^^^Comedy, Romance^^^2019
Dear John^^^Drama, Mystery, Romance^^^2010
The One I Love^^^Comedy, Drama, Romance^^^2014
Looking for Alaska^^^Drama, Romance^^^2019
Blonde^^^Biography, Drama, Romance^^^2021
Da Vinci's Demons^^^Adventure, Biography, Drama^^^2013
The Best Offer^^^Crime, Drama, Mystery^^^2013
Better Off Dead...^^^Comedy, Romance^^^1985
Away^^^Drama, Romance, Sci-Fi^^^2020
The Bonfire of the Vanities^^^Comedy, Drama, Romance^^^1990
Robin Hood^^^Animation, Adventure, Comedy^^^1973
Hercules: The Legendary Journeys^^^Action, Adventure, Drama^^^1995
Think Like a Man^^^Comedy, Romance^^^2012
Rebecca^^^Drama, Mystery, Romance^^^1940
High School Musical 2^^^Comedy, Drama, Family^^^2007
I Origins^^^Drama, Mystery, Romance^^^2014
The Wedding Planner^^^Comedy, Romance^^^2001
Marry Me^^^Comedy, Music, Romance^^^2022
Wings of Desire^^^Drama, Fantasy, Romance^^^1987
Love Wedding Repeat^^^Comedy, Romance^^^2020
Revolution^^^Action, Adventure, Drama^^^2012
Looking^^^Comedy, Drama, Romance^^^2014
Madame Claude^^^Biography, Crime, Drama^^^2021
According to Jim^^^Comedy, Romance^^^2001
The Escort^^^Comedy, Drama, Romance^^^2015
Shithouse^^^Comedy, Drama, Romance^^^2020
While You Were Sleeping^^^Comedy, Drama, Romance^^^1995
Charade^^^Comedy, Mystery, Romance^^^1963
A Star Is Born^^^Drama, Musical, Romance^^^1954
The Great Race^^^Action, Adventure, Comedy^^^1965
Chemical Hearts^^^Drama, Romance^^^2020
Valley Girl^^^Comedy, Romance^^^1983
You've Got Mail^^^Comedy, Drama, Romance^^^1998
Brassed Off^^^Comedy, Drama, Romance^^^1996
Speed 2: Cruise Control^^^Action, Adventure, Crime^^^1997
Cinderella Man^^^Biography, Drama, History^^^2005
Monsters^^^Adventure, Drama, Romance^^^2010
Corpse Bride^^^Animation, Drama, Family^^^2005
Us Again^^^Drama, Romance^^^2020
Larry Crowne^^^Comedy, Drama, Romance^^^2011
Adore^^^Drama, Romance^^^2013
Silverado^^^Action, Crime, Drama^^^1985
Return to the Blue Lagoon^^^Adventure, Drama, Romance^^^1991
The Wedding Ring^^^Romance^^^2021
Mr. Right^^^Action, Comedy, Romance^^^2015
Last Christmas^^^Comedy, Drama, Fantasy^^^2019
The Swimming Pool^^^Crime, Drama, Romance^^^1969
A Room with a View^^^Drama, Romance^^^1985
Hotel Desire^^^Short, Drama, Romance^^^2011
Supergirl^^^Action, Adventure, Fantasy^^^1984
Waterloo Road^^^Drama, Romance^^^2006
Romance^^^Drama, Romance^^^1999
Private School^^^Comedy, Romance^^^1983
The Avengers^^^Action, Comedy, Crime^^^1961
Step Up 2: The Streets^^^Drama, Music, Romance^^^2008
When We First Met^^^Comedy, Fantasy, Romance^^^2018
Aloha^^^Comedy, Drama, Romance^^^2015
The Adventures of Buckaroo Banzai Across the 8th Dimension^^^Adventure, Comedy, Romance^^^1984
Melissa & Joey^^^Comedy, Romance^^^2010
Beauty and the Beast^^^Crime, Fantasy, Drama^^^1987
Definitely, Maybe^^^Comedy, Drama, Romance^^^2008
Now and Then^^^Comedy, Drama, Romance^^^1995
Love, Weddings & Other Disasters^^^Comedy, Romance^^^2020
The Age of Innocence^^^Drama, Romance^^^1993
The Love Witch^^^Comedy, Horror, Romance^^^2016
Hot Summer Nights^^^Comedy, Crime, Drama^^^2017
To All the Boys: Always and Forever^^^Comedy, Drama, Romance^^^2021
Great Expectations^^^Drama, Romance^^^1998
The Maltese Falcon^^^Crime, Film-Noir, Mystery^^^1941
Beautiful Girls^^^Comedy, Drama, Romance^^^1996
Cat Ballou^^^Comedy, Romance, Western^^^1965
Splash^^^Comedy, Fantasy, Romance^^^1984
Flushed Away^^^Animation, Adventure, Comedy^^^2006
Darling in the Franxx^^^Animation, Action, Drama^^^2018
Hairspray^^^Comedy, Drama, Family^^^1988
Little Fish^^^Drama, Romance, Sci-Fi^^^2020
Life Itself^^^Drama, Romance^^^2018
Mr. Sunshine^^^Action, Drama, History^^^2018
Seeking a Friend for the End of the World^^^Adventure, Comedy, Drama^^^2012
The Red Violin^^^Drama, Music, Mystery^^^1998
The Hours^^^Drama, Romance^^^2002
The Break-Up^^^Comedy, Drama, Romance^^^2006
Along Came Polly^^^Comedy, Romance^^^2004
Singles^^^Comedy, Drama, Romance^^^1992
The Last Letter from Your Lover^^^Drama, Romance^^^2021
The Hero^^^Drama, Romance, Western^^^2017
Trust^^^Drama, Romance^^^2021
Shortbus^^^Comedy, Drama, Romance^^^2006
Zoolander 2^^^Action, Adventure, Comedy^^^2016
Two Weeks Notice^^^Comedy, Romance^^^2002
Queen & Slim^^^Crime, Drama, Romance^^^2019
Before We Go^^^Comedy, Drama, Romance^^^2014
The Book of Life^^^Animation, Adventure, Comedy^^^2014
Killers^^^Action, Comedy, Romance^^^2010
The Pillars of the Earth^^^Drama, History, Romance^^^2010
Annie Hall^^^Comedy, Romance^^^1977
Paradise^^^Adventure, Romance^^^1982
Ask Laftan Anlamaz^^^Comedy, Romance^^^2016
Set It Up^^^Comedy, Romance^^^2018
Bend It Like Beckham^^^Comedy, Drama, Romance^^^2002
A Man Called Ove^^^Comedy, Drama, Romance^^^2015
Oklahoma!^^^Comedy, Drama, Musical^^^1955
Gavin & Stacey^^^Comedy, Romance^^^2007
The First Time^^^Comedy, Drama, Romance^^^2012
Paterson^^^Comedy, Drama, Romance^^^2016
Lady and the Tramp^^^Adventure, Comedy, Drama^^^2019
Angels in America^^^Drama, Fantasy, Romance^^^2003
Escape Me Never^^^Drama, Romance^^^1947
Waves^^^Drama, Romance, Sport^^^2019
The Half of It^^^Comedy, Drama, Romance^^^2020
Sweet Carolina^^^Drama, Romance^^^2021
Hall Pass^^^Comedy, Romance^^^2011
P.S. I Love You^^^Comedy, Drama, Romance^^^2007
Date Night^^^Comedy, Crime, Romance^^^2010
Patch Adams^^^Biography, Comedy, Drama^^^1998
Ema^^^Drama, Music, Romance^^^2019
Love Machine^^^Drama, Romance^^^2016
Assassin's Creed Valhalla^^^Action, Adventure, Fantasy^^^2020
Mako Mermaids^^^Adventure, Comedy, Drama^^^2013
The Addams Family 2^^^Animation, Adventure, Comedy^^^2021
Peggy Sue Got Married^^^Comedy, Drama, Fantasy^^^1986
Arthdal Chronicles^^^Action, Drama, Fantasy^^^2019
Mallrats^^^Comedy, Romance^^^1995
El juego de las llaves^^^Drama, Romance^^^2019
Safety Not Guaranteed^^^Comedy, Drama, Romance^^^2012
Persuasion^^^Action, Drama, Family^^^2007
Three Steps Above Heaven^^^Action, Drama, Romance^^^2010
The Remains of the Day^^^Drama, Romance^^^1993
The Baker's Son^^^Fantasy, Romance^^^2021
Tolkien^^^Biography, Drama, Romance^^^2019
Lark Rise to Candleford^^^Drama, Romance^^^2008
The Jewel of the Nile^^^Action, Adventure, Comedy^^^1985
Chasing Amy^^^Comedy, Drama, Romance^^^1997
Out of Africa^^^Biography, Drama, Romance^^^1985
Youth^^^Comedy, Drama, Music^^^2015
French Kiss^^^Comedy, Drama, Romance^^^1995
The New World^^^Biography, Drama, History^^^2005
Betty Blue^^^Drama, Romance^^^1986
Teen Witch^^^Comedy, Fantasy, Romance^^^1989
Fiddler on the Roof^^^Drama, Family, Musical^^^1971
What If^^^Comedy, Romance^^^2013
Picture of Beauty^^^Drama, Romance^^^2017
What A Girl Wants!^^^Comedy, Drama, Family^^^2003
Rare Beasts^^^Comedy, Drama, Romance^^^2019
My Days of Mercy^^^Drama, Romance^^^2017
The Flower of Evil^^^Crime, Mystery, Romance^^^2020
Wild Hearts Can't Be Broken^^^Drama, Family, Romance^^^1991
The Cider House Rules^^^Drama, Romance^^^1999
Dave^^^Comedy, Romance^^^1993
My Darling Clementine^^^Biography, Drama, Romance^^^1946
What to Expect When You're Expecting^^^Comedy, Drama, Romance^^^2012
Belle^^^Biography, Drama, Romance^^^2013
Stealing Beauty^^^Drama, Mystery, Romance^^^1996
The Seven Year Itch^^^Comedy, Romance^^^1955
Willow^^^Action, Adventure, Drama^^^2022
Velvet^^^Adventure, Drama, Romance^^^2013
Cinderella^^^Animation, Family, Fantasy^^^1950
40 Days and 40 Nights^^^Comedy, Romance^^^2002
Skin^^^Biography, Crime, Drama^^^2018
Four Weddings and a Funeral^^^Comedy, Romance^^^2019
The Thomas Crown Affair^^^Crime, Romance, Thriller^^^1999
NewsRadio^^^Comedy, Romance^^^1995
The Unbearable Lightness of Being^^^Drama, Romance^^^1988
Little^^^Comedy, Fantasy, Romance^^^2019
Maurice^^^Drama, Romance^^^1987
The Host^^^Action, Adventure, Drama^^^2013
Love Story^^^Drama, Romance^^^1970
The American President^^^Comedy, Drama, Romance^^^1995
Tall Girl^^^Comedy, Drama, Family^^^2019
Söz^^^Action, Drama, Romance^^^2017
Hart to Hart^^^Action, Adventure, Crime^^^1979
Ride or Die^^^Drama, Romance, Thriller^^^2021
Dangerous Liaisons^^^Drama, Romance^^^1988
Bliss^^^Drama, Romance^^^1997
Coupling^^^Comedy, Romance^^^2000
It's Kind of a Funny Story^^^Comedy, Drama, Romance^^^2010
The Last Seduction^^^Crime, Drama, Romance^^^1994
Good on Paper^^^Comedy, Romance^^^2021
Wonder Woman^^^Action, Adventure, Fantasy^^^2011
It Takes Two^^^Comedy, Family, Romance^^^1995
Double Lover^^^Drama, Romance, Thriller^^^2017
The Princess Diaries 2: Royal Engagement^^^Comedy, Family, Romance^^^2004
The Saint^^^Action, Adventure, Romance^^^1997
Anthropoid^^^Action, Biography, Drama^^^2016
What Dreams May Come^^^Drama, Fantasy, Romance^^^1998
Descendants 2^^^Action, Adventure, Family^^^2017
The Immigrant^^^Drama, Romance^^^2013
On the Road^^^Adventure, Drama, Romance^^^2012
10^^^Comedy, Romance^^^1979
Colonia^^^Biography, Drama, History^^^2015
A Little Chaos^^^Drama, Romance^^^2014
Far from the Madding Crowd^^^Drama, Romance^^^2015
The King: Eternal Monarch^^^Fantasy, Mystery, Romance^^^2020
Superintelligence^^^Comedy, Romance, Sci-Fi^^^2020
Roman Holiday^^^Comedy, Romance^^^1953
Rascal Does Not Dream of Bunny Girl Senpai^^^Animation, Drama, Fantasy^^^2018
Just Married^^^Comedy, Romance^^^2003
The Lovebirds^^^Action, Comedy, Crime^^^2020
Redeeming Love^^^Drama, Family, Romance^^^2021
Out of Sight^^^Comedy, Crime, Drama^^^1998
Days of Heaven^^^Drama, Romance^^^1978
Die in a Gunfight^^^Action, Drama, Romance^^^2021
Sirens^^^Comedy, Drama, Romance^^^1994
Moonlighting^^^Comedy, Drama, Mystery^^^1985
Beautiful Creatures^^^Drama, Fantasy, Romance^^^2013
Please Like Me^^^Comedy, Drama, Romance^^^2013
Peter Pan & Wendy^^^Action, Adventure, Family^^^2022
Summer Stock^^^Musical, Romance^^^1950
Much Ado About Nothing^^^Comedy, Drama, Romance^^^1993
Song to Song^^^Drama, Music, Romance^^^2017
Troy: Fall of a City^^^Action, Adventure, Fantasy^^^2018
The Unicorn^^^Comedy, Drama, Family^^^2019
No Way Out^^^Action, Crime, Drama^^^1987
The Apartment^^^Comedy, Drama, Romance^^^1960
Endless Love^^^Drama, Romance^^^2015
A Goofy Movie^^^Animation, Adventure, Comedy^^^1995
Dummy^^^Short, Comedy, Drama^^^2020
Class^^^Comedy, Drama, Romance^^^1983
Ackley Bridge^^^Drama, Romance^^^2017
The Artist^^^Comedy, Drama, Romance^^^2011
The Invention of Lying^^^Comedy, Fantasy, Romance^^^2009
Father of the Bride^^^Comedy, Family, Romance^^^1991
Popeye^^^Adventure, Comedy, Family^^^1980
Mr. Deeds Goes to Town^^^Comedy, Drama, Romance^^^1936
The Exception^^^Drama, Romance, War^^^2016
The Hot Spot^^^Crime, Drama, Romance^^^1990
Awkward.^^^Comedy, Drama, Romance^^^2011
American Me^^^Biography, Crime, Drama^^^1992
All About Anna^^^Comedy, Drama, Romance^^^2005
The Young Riders^^^Romance, Western^^^1989
